[Name]
User Points

[Data]
"Time [s]","Monitor Point: Fxx [N]","Monitor Point: Fyy [N]"
4.07349892e+01,6.79149316e+03,-2.18394336e+03
4.07389717e+01,6.80237500e+03,-2.36859180e+03
4.07429504e+01,6.81374805e+03,-2.54384766e+03
4.07469292e+01,6.82528906e+03,-2.70874805e+03
4.07509079e+01,6.83679980e+03,-2.86253711e+03
4.07548866e+01,6.84842480e+03,-3.00464063e+03
4.07588692e+01,6.86031055e+03,-3.13446484e+03
4.07628479e+01,6.87247949e+03,-3.25165820e+03
4.07668266e+01,6.88455664e+03,-3.35555469e+03
4.07708054e+01,6.89596387e+03,-3.44559766e+03
4.07747879e+01,6.90589648e+03,-3.52147461e+03
4.07787666e+01,6.91419775e+03,-3.58300391e+03
4.07827454e+01,6.92127295e+03,-3.63010742e+03
4.07867241e+01,6.92747363e+03,-3.66225781e+03
4.07907028e+01,6.93292969e+03,-3.67945898e+03
4.07946815e+01,6.93697461e+03,-3.68190234e+03
4.07986641e+01,6.93925586e+03,-3.66965625e+03
4.08026428e+01,6.93992432e+03,-3.64263281e+03
4.08066216e+01,6.93916846e+03,-3.60079297e+03
4.08106003e+01,6.93700684e+03,-3.54431836e+03
4.08145790e+01,6.93338574e+03,-3.47357617e+03
4.08185577e+01,6.92849609e+03,-3.38872852e+03
4.08225365e+01,6.92209424e+03,-3.29021484e+03
4.08265152e+01,6.91419482e+03,-3.17871484e+03
4.08304901e+01,6.90518945e+03,-3.05472461e+03
4.08344688e+01,6.89538477e+03,-2.91838281e+03
4.08384476e+01,6.88499707e+03,-2.76987891e+03
4.08424263e+01,6.87422900e+03,-2.60949805e+03
4.08464050e+01,6.86317285e+03,-2.43808008e+03
4.08503838e+01,6.85175293e+03,-2.25708789e+03
4.08543625e+01,6.84003564e+03,-2.06750586e+03
4.08583374e+01,6.82833496e+03,-1.86982617e+03
4.08623161e+01,6.81681543e+03,-1.66461914e+03
4.08662949e+01,6.80565820e+03,-1.45261914e+03
4.08702736e+01,6.79531543e+03,-1.23455859e+03
4.08742523e+01,6.78609961e+03,-1.01120508e+03
4.08782310e+01,6.77805273e+03,-7.83654297e+02
4.08822098e+01,6.77097363e+03,-5.52869141e+02
4.08861885e+01,6.76471387e+03,-3.20234375e+02
4.08901672e+01,6.75967090e+03,-8.69550781e+01
4.08941422e+01,6.75616211e+03,1.46281250e+02
4.08981247e+01,6.75438428e+03,3.78707031e+02
4.09021034e+01,6.75434570e+03,6.09431641e+02
4.09060822e+01,6.75578125e+03,8.37740234e+02
4.09100609e+01,6.75881836e+03,1.06289063e+03
4.09140396e+01,6.76340820e+03,1.28355273e+03
4.09180183e+01,6.76940527e+03,1.49847461e+03
4.09220009e+01,6.77656201e+03,1.70670703e+03
4.09259796e+01,6.78494629e+03,1.90778906e+03
4.09299583e+01,6.79478320e+03,2.10112305e+03
4.09339371e+01,6.80610059e+03,2.28602344e+03
4.09379196e+01,6.81831543e+03,2.46147852e+03
4.09418983e+01,6.83061523e+03,2.62624219e+03
4.09458809e+01,6.84200146e+03,2.77955078e+03
4.09498596e+01,6.85274121e+03,2.92063867e+03
4.09538383e+01,6.86367676e+03,3.04951563e+03
4.09578209e+01,6.87525342e+03,3.16591211e+03
4.09617996e+01,6.88726367e+03,3.26921094e+03
4.09657784e+01,6.89867285e+03,3.35859570e+03
4.09697609e+01,6.90887109e+03,3.43301367e+03
4.09737396e+01,6.91786768e+03,3.49241797e+03
4.09777184e+01,6.92591650e+03,3.53706445e+03
4.09817009e+01,6.93308691e+03,3.56705273e+03
4.09856796e+01,6.93888574e+03,3.58243359e+03
4.09896584e+01,6.94278760e+03,3.58340039e+03
4.09936371e+01,6.94458984e+03,3.57002930e+03
4.09976196e+01,6.94456934e+03,3.54220508e+03
4.10015984e+01,6.94302148e+03,3.49948438e+03
4.10055771e+01,6.94016113e+03,3.44169141e+03
4.10095558e+01,6.93598340e+03,3.36889258e+03
4.10135345e+01,6.93049121e+03,3.28184961e+03
4.10175133e+01,6.92396973e+03,3.18162109e+03
4.10214920e+01,6.91641553e+03,3.06857617e+03
4.10254707e+01,6.90781250e+03,2.94301563e+03
4.10294495e+01,6.89793555e+03,2.80515039e+03
4.10334282e+01,6.88699512e+03,2.65512500e+03
4.10374069e+01,6.87558936e+03,2.49341602e+03
4.10413857e+01,6.86426758e+03,2.32069727e+03
4.10453644e+01,6.85297900e+03,2.13813867e+03
4.10493431e+01,6.84146777e+03,1.94707227e+03
4.10533218e+01,6.82971777e+03,1.74848828e+03
4.10572968e+01,6.81783984e+03,1.54283984e+03
4.10612755e+01,6.80609180e+03,1.33098828e+03
4.10652542e+01,6.79519238e+03,1.11348828e+03
4.10692329e+01,6.78547461e+03,8.90906250e+02
4.10732117e+01,6.77678320e+03,6.63978516e+02
4.10771904e+01,6.76896777e+03,4.33650391e+02
4.10811691e+01,6.76252148e+03,2.01271484e+02
4.10851479e+01,6.75773633e+03,-3.18437500e+01
4.10891266e+01,6.75441748e+03,-2.64808594e+02
4.10931053e+01,6.75244238e+03,-4.97013672e+02
4.10970840e+01,6.75191016e+03,-7.27404297e+02
4.11010628e+01,6.75291406e+03,-9.55654297e+02
4.11050415e+01,6.75561621e+03,-1.18080078e+03
4.11090202e+01,6.76014941e+03,-1.40141992e+03
4.11129990e+01,6.76637207e+03,-1.61605469e+03
4.11169777e+01,6.77415820e+03,-1.82371484e+03
4.11209564e+01,6.78315771e+03,-2.02376758e+03
4.11249352e+01,6.79326514e+03,-2.21558594e+03
4.11289177e+01,6.80423877e+03,-2.39865625e+03
4.11328964e+01,6.81566504e+03,-2.57221875e+03
4.11368752e+01,6.82720508e+03,-2.73535938e+03
4.11408539e+01,6.83873145e+03,-2.88720313e+03
4.11448326e+01,6.85041797e+03,-3.02730273e+03
4.11488152e+01,6.86234375e+03,-3.15508203e+03
4.11527939e+01,6.87452344e+03,-3.27005078e+03
4.11567726e+01,6.88655176e+03,-3.37163477e+03
4.11607513e+01,6.89775439e+03,-3.45933008e+03
4.11647301e+01,6.90742480e+03,-3.53281250e+03
4.11687126e+01,6.91547607e+03,-3.59191211e+03
4.11726913e+01,6.92237549e+03,-3.63650977e+03
4.11766701e+01,6.92844238e+03,-3.66616211e+03
4.11806488e+01,6.93370996e+03,-3.68084570e+03
4.11846275e+01,6.93739990e+03,-3.68081641e+03
4.11886063e+01,6.93942871e+03,-3.66612109e+03
4.11925850e+01,6.93987695e+03,-3.63655469e+03
4.11965675e+01,6.93891895e+03,-3.59229492e+03
4.12005424e+01,6.93651074e+03,-3.53339258e+03
4.12045212e+01,6.93264453e+03,-3.46027148e+03
4.12084999e+01,6.92754639e+03,-3.37308984e+03
4.12124786e+01,6.92086035e+03,-3.27231836e+03
4.12164574e+01,6.91274805e+03,-3.15869141e+03
4.12204361e+01,6.90355713e+03,-3.03266992e+03
4.12244148e+01,6.89366504e+03,-2.89424609e+03
4.12283936e+01,6.88322656e+03,-2.74374609e+03
4.12323723e+01,6.87236621e+03,-2.58147656e+03
4.12363510e+01,6.86129053e+03,-2.40835742e+03
4.12403297e+01,6.84978027e+03,-2.22583008e+03
4.12443047e+01,6.83803125e+03,-2.03483398e+03
4.12482834e+01,6.82635742e+03,-1.83583008e+03
4.12522621e+01,6.81488721e+03,-1.62943945e+03
4.12562408e+01,6.80383203e+03,-1.41645117e+03
4.12602196e+01,6.79367480e+03,-1.19738477e+03
4.12641983e+01,6.78470020e+03,-9.73265625e+02
4.12681732e+01,6.77681543e+03,-7.45083984e+02
4.12721519e+01,6.76986230e+03,-5.13933594e+02
4.12761307e+01,6.76376074e+03,-2.81097656e+02
4.12801094e+01,6.75894580e+03,-4.77011719e+01
4.12840881e+01,6.75572559e+03,1.85414063e+02
4.12880669e+01,6.75426709e+03,4.17611328e+02
4.12920456e+01,6.75450195e+03,6.47986328e+02
4.12960281e+01,6.75620410e+03,8.75826172e+02
4.13000069e+01,6.75949365e+03,1.10034375e+03
4.13039856e+01,6.76431445e+03,1.32011328e+03
4.13079643e+01,6.77051270e+03,1.53396094e+03
4.13119431e+01,6.77785156e+03,1.74094336e+03
4.13159256e+01,6.78646289e+03,1.94080078e+03
4.13199043e+01,6.79658984e+03,2.13275586e+03
4.13238831e+01,6.80813818e+03,2.31617969e+03
4.13278656e+01,6.82038379e+03,2.48993555e+03
4.13318443e+01,6.83259863e+03,2.65282227e+03
4.13358231e+01,6.84386816e+03,2.80409180e+03
4.13398056e+01,6.85458252e+03,2.94325391e+03
4.13437843e+01,6.86559961e+03,3.07003125e+03
4.13477669e+01,6.87727441e+03,3.18427930e+03
4.13517456e+01,6.88925781e+03,3.28525391e+03
4.13557243e+01,6.90047363e+03,3.37218164e+03
4.13597069e+01,6.91044727e+03,3.44409961e+03
4.13636856e+01,6.91927881e+03,3.50104102e+03
4.13676682e+01,6.92718848e+03,3.54319141e+03
4.13716469e+01,6.93418408e+03,3.57071680e+03
4.13756256e+01,6.93965430e+03,3.58358984e+03
4.13796043e+01,6.94320996e+03,3.58215039e+03
4.13835869e+01,6.94469238e+03,3.56638672e+03
4.13875656e+01,6.94438916e+03,3.53606250e+03
4.13915443e+01,6.94262402e+03,3.49086328e+03
4.13955231e+01,6.93955518e+03,3.43047852e+03
4.13995018e+01,6.93517334e+03,3.35526172e+03
4.14034805e+01,6.92946582e+03,3.26594531e+03
4.14074593e+01,6.92275928e+03,3.16349219e+03
4.14114380e+01,6.91503906e+03,3.04831055e+03
4.14154167e+01,6.90624902e+03,2.92066211e+03
4.14193954e+01,6.89617578e+03,2.78077930e+03
4.14233742e+01,6.88511328e+03,2.62873047e+03
4.14273529e+01,6.87366797e+03,2.46512500e+03
4.14313316e+01,6.86236523e+03,2.29069922e+03
4.14353104e+01,6.85105664e+03,2.10665820e+03
4.14392891e+01,6.83947314e+03,1.91425781e+03
4.14432678e+01,6.82770947e+03,1.71438086e+03
4.14472466e+01,6.81584619e+03,1.50759961e+03
4.14512215e+01,6.80418604e+03,1.29478906e+03
4.14552002e+01,6.79347461e+03,1.07641406e+03
4.14591789e+01,6.78395703e+03,8.53062500e+02
4.14631577e+01,6.77540918e+03,6.25453125e+02
4.14671364e+01,6.76779980e+03,3.94621094e+02
4.14711151e+01,6.76161084e+03,1.62027344e+02
4.14750938e+01,6.75708105e+03,-7.10898438e+01
4.14790726e+01,6.75398242e+03,-3.03990234e+02
4.14830513e+01,6.75226123e+03,-5.35875000e+02
4.14870300e+01,6.75197168e+03,-7.66027344e+02
4.14910088e+01,6.75327344e+03,-9.93800781e+02
4.14949875e+01,6.75626563e+03,-1.21826563e+03
4.14989662e+01,6.76106592e+03,-1.43801563e+03
4.15029449e+01,6.76757715e+03,-1.65155078e+03
4.15069237e+01,6.77559570e+03,-1.85794531e+03
4.15109062e+01,6.78477734e+03,-2.05667383e+03
4.15148849e+01,6.79505273e+03,-2.24704492e+03
4.15188637e+01,6.80614160e+03,-2.42858594e+03
4.15228424e+01,6.81761719e+03,-2.60044922e+03
4.15268211e+01,6.82913721e+03,-2.76172656e+03
4.15308037e+01,6.84068115e+03,-2.91162109e+03
4.15347824e+01,6.85240527e+03,-3.04969922e+03
4.15387611e+01,6.86441406e+03,-3.17539258e+03
4.15427399e+01,6.87657275e+03,-3.28811328e+03
4.15467224e+01,6.88852100e+03,-3.38742188e+03
4.15507011e+01,6.89950439e+03,-3.47278125e+03
4.15546799e+01,6.90886035e+03,-3.54382617e+03
4.15586586e+01,6.91668213e+03,-3.60047852e+03
4.15626411e+01,6.92342383e+03,-3.64254688e+03
4.15666199e+01,6.92940332e+03,-3.66970703e+03
4.15705986e+01,6.93447852e+03,-3.68192773e+03
4.15745773e+01,6.93790381e+03,-3.67942773e+03
4.15785561e+01,6.93966016e+03,-3.66223633e+03
4.15825348e+01,6.93982666e+03,-3.63016797e+03
4.15865135e+01,6.93864355e+03,-3.58339844e+03
4.15904922e+01,6.93595557e+03,-3.52208008e+03
4.15944710e+01,6.93186035e+03,-3.44658008e+03
4.15984497e+01,6.92654395e+03,-3.35704883e+03
4.16024284e+01,6.91960107e+03,-3.25404492e+03
4.16064072e+01,6.91130469e+03,-3.13833789e+03
4.16103859e+01,6.90196191e+03,-3.01019727e+03
4.16143646e+01,6.89196094e+03,-2.86976758e+03
4.16183434e+01,6.88144434e+03,-2.71727148e+03
4.16223221e+01,6.87050049e+03,-2.55303906e+03
4.16262970e+01,6.85935254e+03,-2.37822852e+03
4.16302757e+01,6.84778857e+03,-2.19419531e+03
4.16342545e+01,6.83604102e+03,-2.00180859e+03
4.16382332e+01,6.82441162e+03,-1.80150195e+03
4.16422119e+01,6.81302441e+03,-1.59392773e+03
4.16461906e+01,6.80208008e+03,-1.37987891e+03
4.16501694e+01,6.79207422e+03,-1.15991602e+03
4.16541481e+01,6.78329346e+03,-9.34998047e+02
4.16581268e+01,6.77557080e+03,-7.06224609e+02
4.16621017e+01,6.76872168e+03,-4.74632813e+02
4.16660805e+01,6.76283594e+03,-2.41626953e+02
4.16700592e+01,6.75829443e+03,-8.25781250e+00
4.16740379e+01,6.75536914e+03,2.24767578e+02
4.16780167e+01,6.75417969e+03,4.56683594e+02
4.16819992e+01,6.75466016e+03,6.86687500e+02
4.16859779e+01,6.75665088e+03,9.14013672e+02
4.16899567e+01,6.76022803e+03,1.13786133e+03
4.16939354e+01,6.76526172e+03,1.35675391e+03
4.16979141e+01,6.77167383e+03,1.56946680e+03
4.17018967e+01,6.77919629e+03,1.77523633e+03
4.17058754e+01,6.78804980e+03,1.97377930e+03
4.17098541e+01,6.79843262e+03,2.16438086e+03
4.17138367e+01,6.81020215e+03,2.34623047e+03
4.17178154e+01,6.82250000e+03,2.51824609e+03
4.17217941e+01,6.83461230e+03,2.67925391e+03
4.17257767e+01,6.84577344e+03,2.82849609e+03
4.17297554e+01,6.85647510e+03,2.96557031e+03
4.17337341e+01,6.86759131e+03,3.09020898e+03
4.17377167e+01,6.87931055e+03,3.20233594e+03
4.17416954e+01,6.89119531e+03,3.30105273e+03
4.17456741e+01,6.90224316e+03,3.38544336e+03
4.17496567e+01,6.91201758e+03,3.45482813e+03
4.17536354e+01,6.92071094e+03,3.50921875e+03
4.17576141e+01,6.92844336e+03,3.54888086e+03
4.17615967e+01,6.93526855e+03,3.57398633e+03
4.17655754e+01,6.94042676e+03,3.58439453e+03
4.17695541e+01,6.94356152e+03,3.58049805e+03
4.17735329e+01,6.94474707e+03,3.56235938e+03
4.17775154e+01,6.94421289e+03,3.52956641e+03
4.17814941e+01,6.94224414e+03,3.48179883e+03
4.17854729e+01,6.93895068e+03,3.41889844e+03
4.17894516e+01,6.93430420e+03,3.34120703e+03
4.17934303e+01,6.92842285e+03,3.24962500e+03
4.17974091e+01,6.92156055e+03,3.14501367e+03
4.18013878e+01,6.91368750e+03,3.02771094e+03
4.18053665e+01,6.90467969e+03,2.89798047e+03
4.18093452e+01,6.89440820e+03,2.75603906e+03
4.18133240e+01,6.88325195e+03,2.60202539e+03
4.18173027e+01,6.87177051e+03,2.43653711e+03
4.18212814e+01,6.86043213e+03,2.26046289e+03
4.18252602e+01,6.84907715e+03,2.07490234e+03
4.18292351e+01,6.83747461e+03,1.88112891e+03
4.18332138e+01,6.82571484e+03,1.68001758e+03
4.18371925e+01,6.81386426e+03,1.47214844e+03
4.18411713e+01,6.80234277e+03,1.25835938e+03
4.18451500e+01,6.79182324e+03,1.03911328e+03
4.18491287e+01,6.78244336e+03,8.14970703e+02
4.18531075e+01,6.77406201e+03,5.86728516e+02
4.18570862e+01,6.76670215e+03,3.55556641e+02
4.18610649e+01,6.76079297e+03,1.22796883e+02
4.18650436e+01,6.75650635e+03,-1.10373047e+02
4.18690224e+01,6.75359863e+03,-3.43146484e+02
4.18730011e+01,6.75211621e+03,-5.74857422e+02
4.18769798e+01,6.75206494e+03,-8.04580078e+02
4.18809586e+01,6.75360059e+03,-1.03187891e+03
4.18849373e+01,6.75691016e+03,-1.25562891e+03
4.18889160e+01,6.76201611e+03,-1.47440430e+03
4.18928947e+01,6.76885498e+03,-1.68685547e+03
4.18968735e+01,6.77711426e+03,-1.89201172e+03
4.19008522e+01,6.78647461e+03,-2.08940430e+03
4.19048309e+01,6.79690381e+03,-2.27829297e+03
4.19088135e+01,6.80807178e+03,-2.45828516e+03
4.19127922e+01,6.81955615e+03,-2.62842773e+03
4.19167709e+01,6.83106836e+03,-2.78783789e+03
4.19207497e+01,6.84265381e+03,-2.93575586e+03
4.19247322e+01,6.85442285e+03,-3.07176953e+03
4.19287109e+01,6.86647754e+03,-3.19539063e+03
4.19326897e+01,6.87860791e+03,-3.30586328e+03
4.19366684e+01,6.89044580e+03,-3.40285742e+03
4.19406509e+01,6.90119824e+03,-3.48579883e+03
4.19446297e+01,6.91028223e+03,-3.55439844e+03
4.19486084e+01,6.91792432e+03,-3.60863281e+03
4.19525871e+01,6.92446973e+03,-3.64821094e+03
4.19565659e+01,6.93033301e+03,-3.67282227e+03
4.19605446e+01,6.93516797e+03,-3.68254883e+03
4.19645271e+01,6.93832861e+03,-3.67760938e+03
4.19685059e+01,6.93981543e+03,-3.65795508e+03
4.19724846e+01,6.93972754e+03,-3.62343164e+03
4.19764633e+01,6.93829980e+03,-3.57415430e+03
4.19804420e+01,6.93535254e+03,-3.51042578e+03
4.19844208e+01,6.93107129e+03,-3.43251953e+03
4.19883995e+01,6.92550537e+03,-3.34068359e+03
4.19923782e+01,6.91831055e+03,-3.23545508e+03
4.19963570e+01,6.90982227e+03,-3.11765039e+03
4.20003319e+01,6.90033691e+03,-2.98741797e+03
4.20043106e+01,6.89022754e+03,-2.84489844e+03
4.20082893e+01,6.87960547e+03,-2.69039063e+03
4.20122681e+01,6.86862012e+03,-2.52432813e+03
4.20162468e+01,6.85741650e+03,-2.34787695e+03
4.20202255e+01,6.84582227e+03,-2.16243555e+03
4.20242043e+01,6.83409375e+03,-1.96864648e+03
4.20281830e+01,6.82249854e+03,-1.76702148e+03
4.20321617e+01,6.81113281e+03,-1.55832227e+03
4.20361366e+01,6.80032617e+03,-1.34323633e+03
4.20401154e+01,6.79049023e+03,-1.12237891e+03
4.20440941e+01,6.78189063e+03,-8.96734375e+02
4.20480728e+01,6.77433594e+03,-6.67378906e+02
4.20520515e+01,6.76765576e+03,-4.35468750e+02
4.20560303e+01,6.76198340e+03,-2.02375000e+02
4.20600090e+01,6.75771973e+03,3.10039063e+01
4.20639877e+01,6.75508887e+03,2.63898438e+02
4.20679665e+01,6.75418359e+03,4.95580078e+02
4.20719452e+01,6.75485059e+03,7.25148438e+02
4.20759239e+01,6.75712988e+03,9.51976563e+02
4.20799026e+01,6.76096680e+03,1.17506641e+03
4.20838852e+01,6.76625684e+03,1.39299805e+03
4.20878639e+01,6.77288135e+03,1.60464453e+03
4.20918427e+01,6.78062744e+03,1.80926367e+03
4.20958214e+01,6.78972852e+03,2.00653711e+03
4.20998039e+01,6.80036133e+03,2.19571289e+03
4.21037827e+01,6.81226172e+03,2.37599219e+03
4.21077614e+01,6.82460205e+03,2.54621680e+03
4.21117439e+01,6.83655420e+03,2.70527930e+03
4.21157227e+01,6.84758154e+03,2.85243555e+03
4.21197052e+01,6.85832227e+03,2.98747461e+03
4.21236839e+01,6.86954053e+03,3.11003516e+03
4.21276627e+01,6.88135596e+03,3.21997070e+03
4.21316452e+01,6.89315039e+03,3.31634961e+03
4.21356239e+01,6.90398193e+03,3.39818945e+03
4.21396027e+01,6.91353711e+03,3.46503125e+03
4.21435852e+01,6.92210107e+03,3.51699219e+03
4.21475639e+01,6.92972363e+03,3.55419922e+03
4.21515427e+01,6.93630078e+03,3.57677539e+03
4.21555252e+01,6.94112402e+03,3.58477734e+03
4.21595039e+01,6.94387402e+03,3.57852539e+03
4.21634827e+01,6.94477686e+03,3.55793164e+03
4.21674614e+01,6.94399316e+03,3.52265430e+03
4.21714401e+01,6.94180957e+03,3.47233789e+03
4.21754227e+01,6.93827881e+03,3.40689648e+03
4.21794014e+01,6.93340137e+03,3.32680273e+03
4.21833801e+01,6.92737744e+03,3.23299023e+03
4.21873589e+01,6.92033203e+03,3.12618359e+03
4.21913376e+01,6.91227295e+03,3.00672656e+03
4.21953163e+01,6.90304346e+03,2.87496094e+03
4.21992950e+01,6.89258154e+03,2.73096289e+03
4.22032700e+01,6.88134961e+03,2.57501758e+03
4.22072487e+01,6.86986133e+03,2.40767578e+03
4.22112274e+01,6.85854785e+03,2.22985547e+03
4.22152061e+01,6.84715625e+03,2.04283398e+03
4.22191849e+01,6.83554004e+03,1.84775781e+03
4.22231636e+01,6.82376953e+03,1.64550195e+03
4.22271423e+01,6.81191016e+03,1.43658789e+03
4.22311211e+01,6.80048340e+03,1.22184961e+03
4.22350998e+01,6.79013477e+03,1.00174017e+03
4.22390785e+01,6.78094922e+03,7.76843750e+02
4.22430534e+01,6.77272852e+03,5.48009766e+02
4.22470322e+01,6.76559180e+03,3.16453125e+02
4.22510109e+01,6.75996484e+03,8.35429688e+01
4.22549896e+01,6.75593750e+03,-1.49566406e+02
4.22589684e+01,6.75324658e+03,-3.82246094e+02
4.22629471e+01,6.75198926e+03,-6.13640625e+02
4.22669258e+01,6.75221191e+03,-8.43082031e+02
4.22709045e+01,6.75405664e+03,-1.06984961e+03
4.22748833e+01,6.75769629e+03,-1.29288867e+03
4.22788620e+01,6.76307910e+03,-1.51062305e+03
4.22828445e+01,6.77017041e+03,-1.72189453e+03
4.22868233e+01,6.77859863e+03,-1.92579297e+03
4.22908020e+01,6.78814453e+03,-2.12180469e+03
4.22947807e+01,6.79872656e+03,-2.30929883e+03
4.22987595e+01,6.80998047e+03,-2.48768164e+03
4.23027420e+01,6.82149512e+03,-2.65605078e+03
4.23067207e+01,6.83301465e+03,-2.81356250e+03
4.23106995e+01,6.84460742e+03,-2.95949609e+03
4.23146782e+01,6.85640918e+03,-3.09347070e+03
4.23186569e+01,6.86853809e+03,-3.21488477e+03
4.23226395e+01,6.88065918e+03,-3.32317188e+03
4.23266182e+01,6.89236035e+03,-3.41785547e+03
4.23305969e+01,6.90283887e+03,-3.49840234e+03
4.23345757e+01,6.91163770e+03,-3.56455859e+03
4.23385582e+01,6.91906055e+03,-3.61637109e+03
4.23425369e+01,6.92549219e+03,-3.65338477e+03
4.23465157e+01,6.93123535e+03,-3.67547070e+03
4.23504944e+01,6.93581543e+03,-3.68272070e+03
4.23544731e+01,6.93872119e+03,-3.67534961e+03
4.23584518e+01,6.93995605e+03,-3.65319141e+03
4.23624306e+01,6.93961621e+03,-3.61616992e+03
4.23664093e+01,6.93790381e+03,-3.56444336e+03
4.23703880e+01,6.93471777e+03,-3.49830469e+03
4.23743668e+01,6.93022266e+03,-3.41809180e+03
4.23783455e+01,6.92439453e+03,-3.32395117e+03
4.23823242e+01,6.91696191e+03,-3.21657422e+03
4.23863029e+01,6.90828760e+03,-3.09665820e+03
4.23902817e+01,6.89867139e+03,-2.96430273e+03
4.23942604e+01,6.88846729e+03,-2.81977734e+03
4.23982391e+01,6.87777734e+03,-2.66323242e+03
4.24022179e+01,6.86674414e+03,-2.49529102e+03
4.24061966e+01,6.85548730e+03,-2.31728516e+03
4.24101715e+01,6.84387207e+03,-2.13042969e+03
4.24141502e+01,6.83215576e+03,-1.93533594e+03
4.24181290e+01,6.82056885e+03,-1.73244727e+03
4.24221077e+01,6.80925537e+03,-1.52261328e+03
4.24260864e+01,6.79862109e+03,-1.30644531e+03
4.24300652e+01,6.78895752e+03,-1.08471875e+03
4.24340439e+01,6.78051660e+03,-8.58427734e+02
4.24380226e+01,6.77313184e+03,-6.28583984e+02
4.24420013e+01,6.76657031e+03,-3.96388672e+02
4.24459801e+01,6.76113965e+03,-1.63197266e+02
4.24499550e+01,6.75713477e+03,7.01308594e+01
4.24539337e+01,6.75481641e+03,3.02927734e+02
4.24579163e+01,6.75418945e+03,5.34314453e+02
4.24618950e+01,6.75508105e+03,7.63509766e+02
4.24658737e+01,6.75762402e+03,9.89791016e+02
4.24698524e+01,6.76174414e+03,1.21207422e+03
4.24738312e+01,6.76727930e+03,1.42900000e+03
4.24778099e+01,6.77409180e+03,1.63953906e+03
4.24817924e+01,6.78208447e+03,1.84295508e+03
4.24857712e+01,6.79142480e+03,2.03889844e+03
4.24897499e+01,6.80231250e+03,2.22660742e+03
4.24937325e+01,6.81434668e+03,2.40530469e+03
4.24977112e+01,6.82669043e+03,2.57369922e+03
4.25016899e+01,6.83841846e+03,2.73081641e+03
4.25056725e+01,6.84933447e+03,2.87596484e+03
4.25096512e+01,6.86012598e+03,3.00889844e+03
4.25136299e+01,6.87145020e+03,3.12939648e+03
4.25176125e+01,6.88338672e+03,3.23711523e+03
4.25215912e+01,6.89507666e+03,3.33112109e+03
4.25255737e+01,6.90567773e+03,3.41046289e+03
4.25295525e+01,6.91500879e+03,3.47476953e+03
4.25335312e+01,6.92340039e+03,3.52420703e+03
4.25375137e+01,6.93088574e+03,3.55896289e+03
4.25414925e+01,6.93721777e+03,3.57908398e+03
4.25454712e+01,6.94175781e+03,3.58472656e+03
4.25494537e+01,6.94417334e+03,3.57608398e+03
4.25534325e+01,6.94475977e+03,3.55304102e+03
4.25574112e+01,6.94368652e+03,3.51523633e+03
4.25613899e+01,6.94124805e+03,3.46232031e+03
4.25653687e+01,6.93750781e+03,3.39437500e+03
4.25693474e+01,6.93244531e+03,3.31191406e+03
4.25733261e+01,6.92625977e+03,3.21593164e+03
4.25773048e+01,6.91904541e+03,3.10698438e+03
4.25812836e+01,6.91079395e+03,2.98543555e+03
4.25852623e+01,6.90135547e+03,2.85154492e+03
4.25892410e+01,6.89071680e+03,2.70549805e+03
4.25932198e+01,6.87939063e+03,2.54761133e+03
4.25971985e+01,6.86793701e+03,2.37841016e+03
4.26011772e+01,6.85666162e+03,2.19897461e+03
4.26051559e+01,6.84523438e+03,2.01051758e+03
4.26091347e+01,6.83358203e+03,1.81425000e+03
4.26131134e+01,6.82177832e+03,1.61084180e+03
4.26170883e+01,6.80993457e+03,1.40091406e+03
4.26210670e+01,6.79865430e+03,1.18519336e+03
4.26250458e+01,6.78849707e+03,9.64187500e+02
4.26290245e+01,6.77951074e+03,7.38576172e+02
4.26330032e+01,6.77143066e+03,5.09220703e+02
4.26369820e+01,6.76449512e+03,2.77369141e+02
4.26409607e+01,6.75912695e+03,4.43750000e+01
4.26449394e+01,6.75534668e+03,-1.88759766e+02
4.26489182e+01,6.75291064e+03,-4.21273438e+02
